Meme ID,prompt,response,answer,hate_prediction
memes\zh\Privilege-Denying-Feminist\153,0,ssistant:b: Non-hate,b,0
memes\zh\Privilege-Denying-Feminist\153,1, b.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Feminist\153,2,on.Meme: Assistant:a,a,1
memes\zh\Privilege-Denying-Feminist\153,3,on.Meme: Assistant:b,b,1
memes\zh\Privilege-Denying-Feminist\153,4,ly.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Feminist\153,5,ly.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Feminist\162,0,ssistant:b: Non-hate,b,0
memes\zh\Privilege-Denying-Feminist\162,1,ssistant:a: Non-hate,a,0
memes\zh\Privilege-Denying-Feminist\162,2,on.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Feminist\162,3,on.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Feminist\162,4,ly.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Feminist\162,5,ly.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Feminist\164,0, b.Meme: Assistant:a,a,1
memes\zh\Privilege-Denying-Feminist\164,1, b.Meme: Assistant:b,b,1
memes\zh\Privilege-Denying-Feminist\164,2,on.Meme: Assistant:a,a,1
memes\zh\Privilege-Denying-Feminist\164,3,on.Meme: Assistant:b,b,1
memes\zh\Privilege-Denying-Feminist\164,4,ly.Meme: Assistant:a,a,1
memes\zh\Privilege-Denying-Feminist\164,5,ly.Meme: Assistant:b,b,1
memes\zh\Privilege-Denying-Feminist\192,0,ssistant:b: Non-hate,b,0
memes\zh\Privilege-Denying-Feminist\192,1,ssistant:a: Non-hate,a,0
memes\zh\Privilege-Denying-Feminist\192,2,on.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Feminist\192,3,on.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Feminist\192,4,ly.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Feminist\192,5,ly.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Feminist\193,0, b.Meme: Assistant:a,a,1
memes\zh\Privilege-Denying-Feminist\193,1, b.Meme: Assistant:b,b,1
memes\zh\Privilege-Denying-Feminist\193,2,on.Meme: Assistant:a,a,1
memes\zh\Privilege-Denying-Feminist\193,3,on.Meme: Assistant:b,b,1
memes\zh\Privilege-Denying-Feminist\193,4,ly.Meme: Assistant:a,a,1
memes\zh\Privilege-Denying-Feminist\193,5,ly.Meme: Assistant:b,b,1
memes\zh\Privilege-Denying-Feminist\227,0,ssistant:b: Non-hate,b,0
memes\zh\Privilege-Denying-Feminist\227,1,ssistant:a: Non-hate,a,0
memes\zh\Privilege-Denying-Feminist\227,2,on.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Feminist\227,3,on.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Feminist\227,4,ly.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Feminist\227,5,ly.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Feminist\47,0,ssistant:b: Non-hate,b,0
memes\zh\Privilege-Denying-Feminist\47,1, b.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Feminist\47,2,on.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Feminist\47,3,on.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Feminist\47,4,ly.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Feminist\47,5,ly.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Feminist\48,0,ssistant:b: Non-hate,b,0
memes\zh\Privilege-Denying-Feminist\48,1, b.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Feminist\48,2,on.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Feminist\48,3,on.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Feminist\48,4,ly.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Feminist\48,5,ly.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Tranny\147,0,ssistant:b: Non-hate,b,0
memes\zh\Privilege-Denying-Tranny\147,1,ssistant:a: Non-hate,a,0
memes\zh\Privilege-Denying-Tranny\147,2,on.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Tranny\147,3,on.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Tranny\147,4,ly.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Tranny\147,5,ly.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Tranny\155,0,ssistant:b: Non-hate,b,0
memes\zh\Privilege-Denying-Tranny\155,1,ssistant:a: Non-hate,a,0
memes\zh\Privilege-Denying-Tranny\155,2,on.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Tranny\155,3,on.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Tranny\155,4,ly.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Tranny\155,5,ly.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Tranny\53,0, b.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Tranny\53,1,ssistant:a: Non-hate,a,0
memes\zh\Privilege-Denying-Tranny\53,2,on.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Tranny\53,3,on.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Tranny\53,4,ly.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Tranny\53,5,ly.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Tranny\54,0, b.Meme: Assistant:a,a,1
memes\zh\Privilege-Denying-Tranny\54,1, b.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Tranny\54,2,on.Meme: Assistant:a,a,1
memes\zh\Privilege-Denying-Tranny\54,3,on.Meme: Assistant:b,b,1
memes\zh\Privilege-Denying-Tranny\54,4,ly.Meme: Assistant:a,a,1
memes\zh\Privilege-Denying-Tranny\54,5,ly.Meme: Assistant:b,b,1
memes\zh\Privilege-Denying-Tranny\55,0, b.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Tranny\55,1,ssistant:a: Non-hate,a,0
memes\zh\Privilege-Denying-Tranny\55,2,on.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Tranny\55,3,on.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Tranny\55,4,ly.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Tranny\55,5,ly.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Tranny\56,0,ssistant:b: Non-hate,b,0
memes\zh\Privilege-Denying-Tranny\56,1,ssistant:a: Non-hate,a,0
memes\zh\Privilege-Denying-Tranny\56,2,on.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Tranny\56,3,on.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Tranny\56,4,ly.Meme: Assistant:b,b,0
memes\zh\Privilege-Denying-Tranny\56,5,ly.Meme: Assistant:a,a,0
memes\zh\Privilege-Denying-Tranny\86,0,e: Assistant:a: Hate,a,1
memes\zh\Privilege-Denying-Tranny\86,1,e: Assistant:b: Hate,b,1
memes\zh\Privilege-Denying-Tranny\86,2,on.Meme: Assistant:a,a,1
memes\zh\Privilege-Denying-Tranny\86,3,on.Meme: Assistant:b,b,1
memes\zh\Privilege-Denying-Tranny\86,4,ly.Meme: Assistant:a,a,1
memes\zh\Privilege-Denying-Tranny\86,5,ly.Meme: Assistant:b,b,1
memes\zh\Richarabclap\182,0,ssistant:b: Non-hate,b,0
memes\zh\Richarabclap\182,1,ssistant:a: Non-hate,a,0
memes\zh\Richarabclap\182,2,on.Meme: Assistant:b,b,0
memes\zh\Richarabclap\182,3,on.Meme: Assistant:a,a,0
memes\zh\Richarabclap\182,4,ly.Meme: Assistant:b,b,0
memes\zh\Richarabclap\182,5,ly.Meme: Assistant:a,a,0
memes\zh\Richarabclap\185,0,ssistant:b: Non-hate,b,0
memes\zh\Richarabclap\185,1, b.Meme: Assistant:a,a,0
memes\zh\Richarabclap\185,2,on.Meme: Assistant:b,b,0
memes\zh\Richarabclap\185,3,on.Meme: Assistant:a,a,0
memes\zh\Richarabclap\185,4,ly.Meme: Assistant:b,b,0
memes\zh\Richarabclap\185,5,ly.Meme: Assistant:a,a,0
memes\zh\Richarabclap\218,0, b.Meme: Assistant:a,a,1
memes\zh\Richarabclap\218,1,e: Assistant:b: Hate,b,1
memes\zh\Richarabclap\218,2,on.Meme: Assistant:a,a,1
memes\zh\Richarabclap\218,3,on.Meme: Assistant:b,b,1
memes\zh\Richarabclap\218,4,ly.Meme: Assistant:a,a,1
memes\zh\Richarabclap\218,5,ly.Meme: Assistant:b,b,1
memes\zh\Richarabclap\232,0, b.Meme: Assistant:b,b,0
memes\zh\Richarabclap\232,1, b.Meme: Assistant:b,b,1
memes\zh\Richarabclap\232,2,on.Meme: Assistant:a,a,1
memes\zh\Richarabclap\232,3,on.Meme: Assistant:a,a,0
memes\zh\Richarabclap\232,4,ly.Meme: Assistant:a,a,1
memes\zh\Richarabclap\232,5,ly.Meme: Assistant:a,a,0
memes\zh\Richarabclap\240,0,ssistant:b: Non-hate,b,0
memes\zh\Richarabclap\240,1,ssistant:a: Non-hate,a,0
memes\zh\Richarabclap\240,2,on.Meme: Assistant:a,a,1
memes\zh\Richarabclap\240,3,on.Meme: Assistant:b,b,1
memes\zh\Richarabclap\240,4,ly.Meme: Assistant:b,b,0
memes\zh\Richarabclap\240,5,ly.Meme: Assistant:a,a,0
memes\zh\Richarabclap\268,0, b.Meme: Assistant:b,b,0
memes\zh\Richarabclap\268,1,ssistant:a: Non-hate,a,0
memes\zh\Richarabclap\268,2,on.Meme: Assistant:b,b,0
memes\zh\Richarabclap\268,3,on.Meme: Assistant:a,a,0
memes\zh\Richarabclap\268,4,ly.Meme: Assistant:b,b,0
memes\zh\Richarabclap\268,5,ly.Meme: Assistant:a,a,0
memes\zh\Sassy-Black-Woman\123,0,ssistant:b: Non-hate,b,0
memes\zh\Sassy-Black-Woman\123,1,ssistant:a: Non-hate,a,0
memes\zh\Sassy-Black-Woman\123,2,on.Meme: Assistant:b,b,0
memes\zh\Sassy-Black-Woman\123,3,on.Meme: Assistant:a,a,0
memes\zh\Sassy-Black-Woman\123,4,ly.Meme: Assistant:b,b,0
memes\zh\Sassy-Black-Woman\123,5,ly.Meme: Assistant:a,a,0
memes\zh\Sassy-Black-Woman\124,0,e: Assistant:a: Hate,a,1
memes\zh\Sassy-Black-Woman\124,1,ssistant:a: Non-hate,a,0
memes\zh\Sassy-Black-Woman\124,2,on.Meme: Assistant:a,a,1
memes\zh\Sassy-Black-Woman\124,3,on.Meme: Assistant:b,b,1
memes\zh\Sassy-Black-Woman\124,4,ly.Meme: Assistant:b,b,0
memes\zh\Sassy-Black-Woman\124,5,ly.Meme: Assistant:a,a,0
memes\zh\Sassy-Black-Woman\125,0, b.Meme: Assistant:b,b,0
memes\zh\Sassy-Black-Woman\125,1,ssistant:a: Non-hate,a,0
memes\zh\Sassy-Black-Woman\125,2,on.Meme: Assistant:a,a,1
memes\zh\Sassy-Black-Woman\125,3,on.Meme: Assistant:a,a,0
memes\zh\Sassy-Black-Woman\125,4,ly.Meme: Assistant:b,b,0
memes\zh\Sassy-Black-Woman\125,5,ly.Meme: Assistant:a,a,0
memes\zh\Sassy-Black-Woman\14,0, b.Meme: Assistant:b,b,0
memes\zh\Sassy-Black-Woman\14,1,ssistant:a: Non-hate,a,0
memes\zh\Sassy-Black-Woman\14,2,on.Meme: Assistant:b,b,0
memes\zh\Sassy-Black-Woman\14,3,on.Meme: Assistant:a,a,0
memes\zh\Sassy-Black-Woman\14,4,ly.Meme: Assistant:b,b,0
memes\zh\Sassy-Black-Woman\14,5,ly.Meme: Assistant:a,a,0
memes\zh\Sassy-Black-Woman\15,0,ssistant:b: Non-hate,b,0
memes\zh\Sassy-Black-Woman\15,1,e: Assistant:b: Hate,b,1
memes\zh\Sassy-Black-Woman\15,2,on.Meme: Assistant:a,a,1
memes\zh\Sassy-Black-Woman\15,3,on.Meme: Assistant:b,b,1
memes\zh\Sassy-Black-Woman\15,4,ly.Meme: Assistant:a,a,1
memes\zh\Sassy-Black-Woman\15,5,ly.Meme: Assistant:b,b,1
memes\zh\Sassy-Black-Woman\16,0,e: Assistant:a: Hate,a,1
memes\zh\Sassy-Black-Woman\16,1,ssistant:a: Non-hate,a,0
memes\zh\Sassy-Black-Woman\16,2,on.Meme: Assistant:a,a,1
memes\zh\Sassy-Black-Woman\16,3,on.Meme: Assistant:b,b,1
memes\zh\Sassy-Black-Woman\16,4,ly.Meme: Assistant:a,a,1
memes\zh\Sassy-Black-Woman\16,5,ly.Meme: Assistant:a,a,0
memes\zh\Sassy-Black-Woman\17,0,ssistant:b: Non-hate,b,0
memes\zh\Sassy-Black-Woman\17,1, b.Meme: Assistant:a,a,0
memes\zh\Sassy-Black-Woman\17,2,on.Meme: Assistant:b,b,0
memes\zh\Sassy-Black-Woman\17,3,on.Meme: Assistant:a,a,0
memes\zh\Sassy-Black-Woman\17,4,ly.Meme: Assistant:b,b,0
memes\zh\Sassy-Black-Woman\17,5,ly.Meme: Assistant:a,a,0
memes\zh\Sassy-Black-Woman\175,0,e: Assistant:a: Hate,a,1
memes\zh\Sassy-Black-Woman\175,1,e: Assistant:b: Hate,b,1
memes\zh\Sassy-Black-Woman\175,2,on.Meme: Assistant:a,a,1
memes\zh\Sassy-Black-Woman\175,3,on.Meme: Assistant:b,b,1
memes\zh\Sassy-Black-Woman\175,4,ly.Meme: Assistant:a,a,1
memes\zh\Sassy-Black-Woman\175,5,ly.Meme: Assistant:b,b,1
memes\zh\Scumbag-Catholic-Priest\166,0,ssistant:b: Non-hate,b,0
memes\zh\Scumbag-Catholic-Priest\166,1,ssistant:a: Non-hate,a,0
memes\zh\Scumbag-Catholic-Priest\166,2,on.Meme: Assistant:b,b,0
memes\zh\Scumbag-Catholic-Priest\166,3,on.Meme: Assistant:a,a,0
memes\zh\Scumbag-Catholic-Priest\166,4,ly.Meme: Assistant:b,b,0
memes\zh\Scumbag-Catholic-Priest\166,5,ly.Meme: Assistant:a,a,0
memes\zh\Scumbag-Catholic-Priest\189,0,ssistant:b: Non-hate,b,0
memes\zh\Scumbag-Catholic-Priest\189,1,ssistant:a: Non-hate,a,0
memes\zh\Scumbag-Catholic-Priest\189,2,on.Meme: Assistant:b,b,0
memes\zh\Scumbag-Catholic-Priest\189,3,on.Meme: Assistant:a,a,0
memes\zh\Scumbag-Catholic-Priest\189,4,ly.Meme: Assistant:b,b,0
memes\zh\Scumbag-Catholic-Priest\189,5,ly.Meme: Assistant:a,a,0
memes\zh\Scumbag-Catholic-Priest\242,0, b.Meme: Assistant:b,b,0
memes\zh\Scumbag-Catholic-Priest\242,1,ssistant:a: Non-hate,a,0
memes\zh\Scumbag-Catholic-Priest\242,2,on.Meme: Assistant:a,a,1
memes\zh\Scumbag-Catholic-Priest\242,3,on.Meme: Assistant:b,b,1
memes\zh\Scumbag-Catholic-Priest\242,4,ly.Meme: Assistant:a,a,1
memes\zh\Scumbag-Catholic-Priest\242,5,ly.Meme: Assistant:a,a,0
memes\zh\Scumbag-Catholic-Priest\247,0,e: Assistant:a: Hate,a,1
memes\zh\Scumbag-Catholic-Priest\247,1,e: Assistant:b: Hate,b,1
memes\zh\Scumbag-Catholic-Priest\247,2,on.Meme: Assistant:a,a,1
memes\zh\Scumbag-Catholic-Priest\247,3,on.Meme: Assistant:b,b,1
memes\zh\Scumbag-Catholic-Priest\247,4,ly.Meme: Assistant:a,a,1
memes\zh\Scumbag-Catholic-Priest\247,5,ly.Meme: Assistant:b,b,1
memes\zh\Scumbag-Catholic-Priest\248,0, b.Meme: Assistant:a,a,1
memes\zh\Scumbag-Catholic-Priest\248,1,e: Assistant:b: Hate,b,1
memes\zh\Scumbag-Catholic-Priest\248,2,on.Meme: Assistant:a,a,1
memes\zh\Scumbag-Catholic-Priest\248,3,on.Meme: Assistant:b,b,1
memes\zh\Scumbag-Catholic-Priest\248,4,ly.Meme: Assistant:a,a,1
memes\zh\Scumbag-Catholic-Priest\248,5,ly.Meme: Assistant:b,b,1
memes\zh\Scumbag-Catholic-Priest\275,0, b.Meme: Assistant:a,a,1
memes\zh\Scumbag-Catholic-Priest\275,1, b.Meme: Assistant:b,b,1
memes\zh\Scumbag-Catholic-Priest\275,2,on.Meme: Assistant:a,a,1
memes\zh\Scumbag-Catholic-Priest\275,3,on.Meme: Assistant:a,a,0
memes\zh\Scumbag-Catholic-Priest\275,4,ly.Meme: Assistant:a,a,1
memes\zh\Scumbag-Catholic-Priest\275,5,ly.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\181,0,ssistant:b: Non-hate,b,0
memes\zh\Scumbag-Police-Officer\181,1,ssistant:a: Non-hate,a,0
memes\zh\Scumbag-Police-Officer\181,2,on.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\181,3,on.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\181,4,ly.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\181,5,ly.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\190,0,ssistant:b: Non-hate,b,0
memes\zh\Scumbag-Police-Officer\190,1,ssistant:a: Non-hate,a,0
memes\zh\Scumbag-Police-Officer\190,2,on.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\190,3,on.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\190,4,ly.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\190,5,ly.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\197,0,ssistant:b: Non-hate,b,0
memes\zh\Scumbag-Police-Officer\197,1, b.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\197,2,on.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\197,3,on.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\197,4,ly.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\197,5,ly.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\205,0,ssistant:b: Non-hate,b,0
memes\zh\Scumbag-Police-Officer\205,1,ssistant:a: Non-hate,a,0
memes\zh\Scumbag-Police-Officer\205,2,on.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\205,3,on.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\205,4,ly.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\205,5,ly.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\208,0,ssistant:b: Non-hate,b,0
memes\zh\Scumbag-Police-Officer\208,1, b.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\208,2,on.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\208,3,on.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\208,4,ly.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\208,5,ly.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\228,0,ssistant:b: Non-hate,b,0
memes\zh\Scumbag-Police-Officer\228,1, b.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\228,2,on.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\228,3,on.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\228,4,ly.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\228,5,ly.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\236,0, b.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\236,1,ssistant:a: Non-hate,a,0
memes\zh\Scumbag-Police-Officer\236,2,on.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\236,3,on.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\236,4,ly.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\236,5,ly.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\237,0,e: Assistant:a: Hate,a,1
memes\zh\Scumbag-Police-Officer\237,1, b.Meme: Assistant:b,b,1
memes\zh\Scumbag-Police-Officer\237,2,on.Meme: Assistant:a,a,1
memes\zh\Scumbag-Police-Officer\237,3,on.Meme: Assistant:b,b,1
memes\zh\Scumbag-Police-Officer\237,4,ly.Meme: Assistant:a,a,1
memes\zh\Scumbag-Police-Officer\237,5,ly.Meme: Assistant:b,b,1
memes\zh\Scumbag-Police-Officer\239,0, b.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\239,1,ssistant:a: Non-hate,a,0
memes\zh\Scumbag-Police-Officer\239,2,on.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\239,3,on.Meme: Assistant:a,a,0
memes\zh\Scumbag-Police-Officer\239,4,ly.Meme: Assistant:b,b,0
memes\zh\Scumbag-Police-Officer\239,5,ly.Meme: Assistant:a,a,0
memes\zh\skeptical-black-kid\0,0,e: Assistant:a: Hate,a,1
memes\zh\skeptical-black-kid\0,1,e: Assistant:b: Hate,b,1
memes\zh\skeptical-black-kid\0,2,on.Meme: Assistant:a,a,1
memes\zh\skeptical-black-kid\0,3,on.Meme: Assistant:b,b,1
memes\zh\skeptical-black-kid\0,4,ly.Meme: Assistant:a,a,1
memes\zh\skeptical-black-kid\0,5,ly.Meme: Assistant:b,b,1
memes\zh\skeptical-black-kid\1,0,e: Assistant:a: Hate,a,1
memes\zh\skeptical-black-kid\1,1,e: Assistant:b: Hate,b,1
memes\zh\skeptical-black-kid\1,2,on.Meme: Assistant:a,a,1
memes\zh\skeptical-black-kid\1,3,on.Meme: Assistant:b,b,1
memes\zh\skeptical-black-kid\1,4,ly.Meme: Assistant:b,b,0
memes\zh\skeptical-black-kid\1,5,ly.Meme: Assistant:b,b,1
memes\zh\skeptical-black-kid\2,0,e: Assistant:a: Hate,a,1
memes\zh\skeptical-black-kid\2,1,e: Assistant:b: Hate,b,1
memes\zh\skeptical-black-kid\2,2,on.Meme: Assistant:a,a,1
memes\zh\skeptical-black-kid\2,3,on.Meme: Assistant:b,b,1
memes\zh\skeptical-black-kid\2,4,ly.Meme: Assistant:a,a,1
memes\zh\skeptical-black-kid\2,5,ly.Meme: Assistant:b,b,1
memes\zh\skeptical-black-kid\3,0,ssistant:b: Non-hate,b,0
memes\zh\skeptical-black-kid\3,1, b.Meme: Assistant:a,a,0
memes\zh\skeptical-black-kid\3,2,on.Meme: Assistant:b,b,0
memes\zh\skeptical-black-kid\3,3,on.Meme: Assistant:a,a,0
memes\zh\skeptical-black-kid\3,4,ly.Meme: Assistant:b,b,0
memes\zh\skeptical-black-kid\3,5,ly.Meme: Assistant:a,a,0
memes\zh\skeptical-black-kid\4,0, b.Meme: Assistant:b,b,0
memes\zh\skeptical-black-kid\4,1, b.Meme: Assistant:a,a,0
memes\zh\skeptical-black-kid\4,2,on.Meme: Assistant:a,a,1
memes\zh\skeptical-black-kid\4,3,on.Meme: Assistant:a,a,0
memes\zh\skeptical-black-kid\4,4,ly.Meme: Assistant:a,a,1
memes\zh\skeptical-black-kid\4,5,ly.Meme: Assistant:b,b,1
memes\zh\skeptical-black-kid\5,0,ssistant:b: Non-hate,b,0
memes\zh\skeptical-black-kid\5,1,ssistant:a: Non-hate,a,0
memes\zh\skeptical-black-kid\5,2,on.Meme: Assistant:a,a,1
memes\zh\skeptical-black-kid\5,3,on.Meme: Assistant:a,a,0
memes\zh\skeptical-black-kid\5,4,ly.Meme: Assistant:a,a,1
memes\zh\skeptical-black-kid\5,5,ly.Meme: Assistant:a,a,0
memes\zh\skeptical-black-kid\6,0,ssistant:b: Non-hate,b,0
memes\zh\skeptical-black-kid\6,1,ssistant:a: Non-hate,a,0
memes\zh\skeptical-black-kid\6,2,on.Meme: Assistant:a,a,1
memes\zh\skeptical-black-kid\6,3,on.Meme: Assistant:a,a,0
memes\zh\skeptical-black-kid\6,4,ly.Meme: Assistant:b,b,0
memes\zh\skeptical-black-kid\6,5,ly.Meme: Assistant:a,a,0
memes\zh\skeptical-black-kid\7,0,ssistant:b: Non-hate,b,0
memes\zh\skeptical-black-kid\7,1,ssistant:a: Non-hate,a,0
memes\zh\skeptical-black-kid\7,2,on.Meme: Assistant:a,a,1
memes\zh\skeptical-black-kid\7,3,on.Meme: Assistant:a,a,0
memes\zh\skeptical-black-kid\7,4,ly.Meme: Assistant:b,b,0
memes\zh\skeptical-black-kid\7,5,ly.Meme: Assistant:a,a,0
memes\zh\Stereotypical-Indian-Telemarketer\36,0,ssistant:b: Non-hate,b,0
memes\zh\Stereotypical-Indian-Telemarketer\36,1,ssistant:a: Non-hate,a,0
memes\zh\Stereotypical-Indian-Telemarketer\36,2,on.Meme: Assistant:b,b,0
memes\zh\Stereotypical-Indian-Telemarketer\36,3,on.Meme: Assistant:a,a,0
memes\zh\Stereotypical-Indian-Telemarketer\36,4,ly.Meme: Assistant:b,b,0
memes\zh\Stereotypical-Indian-Telemarketer\36,5,ly.Meme: Assistant:a,a,0
memes\zh\Stereotypical-Indian-Telemarketer\40,0,ssistant:b: Non-hate,b,0
memes\zh\Stereotypical-Indian-Telemarketer\40,1,ssistant:a: Non-hate,a,0
memes\zh\Stereotypical-Indian-Telemarketer\40,2,on.Meme: Assistant:b,b,0
memes\zh\Stereotypical-Indian-Telemarketer\40,3,on.Meme: Assistant:a,a,0
memes\zh\Stereotypical-Indian-Telemarketer\40,4,ly.Meme: Assistant:b,b,0
memes\zh\Stereotypical-Indian-Telemarketer\40,5,ly.Meme: Assistant:a,a,0
memes\zh\Stereotypical-Indian-Telemarketer\57,0,ssistant:b: Non-hate,b,0
memes\zh\Stereotypical-Indian-Telemarketer\57,1,ssistant:a: Non-hate,a,0
memes\zh\Stereotypical-Indian-Telemarketer\57,2,on.Meme: Assistant:a,a,1
memes\zh\Stereotypical-Indian-Telemarketer\57,3,on.Meme: Assistant:a,a,0
memes\zh\Stereotypical-Indian-Telemarketer\57,4,ly.Meme: Assistant:b,b,0
memes\zh\Stereotypical-Indian-Telemarketer\57,5,ly.Meme: Assistant:a,a,0
memes\zh\Stereotypical-Indian-Telemarketer\71,0,ssistant:b: Non-hate,b,0
memes\zh\Stereotypical-Indian-Telemarketer\71,1,ssistant:a: Non-hate,a,0
memes\zh\Stereotypical-Indian-Telemarketer\71,2,on.Meme: Assistant:b,b,0
memes\zh\Stereotypical-Indian-Telemarketer\71,3,on.Meme: Assistant:a,a,0
memes\zh\Stereotypical-Indian-Telemarketer\71,4,ly.Meme: Assistant:b,b,0
memes\zh\Stereotypical-Indian-Telemarketer\71,5,ly.Meme: Assistant:a,a,0
memes\zh\Stereotypical-Indian-Telemarketer\81,0, b.Meme: Assistant:a,a,1
memes\zh\Stereotypical-Indian-Telemarketer\81,1,e: Assistant:b: Hate,b,1
memes\zh\Stereotypical-Indian-Telemarketer\81,2,on.Meme: Assistant:a,a,1
memes\zh\Stereotypical-Indian-Telemarketer\81,3,on.Meme: Assistant:a,a,0
memes\zh\Stereotypical-Indian-Telemarketer\81,4,ly.Meme: Assistant:b,b,0
memes\zh\Stereotypical-Indian-Telemarketer\81,5,ly.Meme: Assistant:b,b,1
memes\zh\Stern-But-Honest-Chinese-Guy\101,0,ssistant:b: Non-hate,b,0
memes\zh\Stern-But-Honest-Chinese-Guy\101,1, b.Meme: Assistant:a,a,0
memes\zh\Stern-But-Honest-Chinese-Guy\101,2,on.Meme: Assistant:b,b,0
memes\zh\Stern-But-Honest-Chinese-Guy\101,3,on.Meme: Assistant:a,a,0
memes\zh\Stern-But-Honest-Chinese-Guy\101,4,ly.Meme: Assistant:b,b,0
memes\zh\Stern-But-Honest-Chinese-Guy\101,5,ly.Meme: Assistant:a,a,0
